timestamp,game_time,frame,match_guid,player_name,team_num,score,goals,assists,saves,shots,touches,car_touches,demos,boost,is_boosting,speed,is_supersonic,is_on_ground,is_on_wall,is_demolished
1779223577.019,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,,,,,
1779223577.019,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,,,,,
1779223577.066,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,2.7266757488250732,,,,
1779223577.274,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.13863599300384521,,True,,
1779223577.274,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223577.274,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223577.323,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.04143599793314934,,True,,
1779223577.323,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223577.323,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223577.323,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223577.459,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223577.459,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223577.459,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223577.459,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223577.595,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223577.595,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223577.595,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223577.595,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223577.743,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223577.743,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223577.743,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223577.743,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223577.743,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223577.886,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223577.886,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223577.886,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223577.886,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223577.886,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223578.032,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223578.032,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223578.032,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223578.032,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223578.032,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223578.162,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223578.162,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223578.162,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223578.162,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223578.162,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223578.325,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223578.325,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223578.325,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223578.325,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223578.325,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223578.467,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223578.467,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223578.467,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223578.467,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223578.467,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223578.467,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,,,,,
1779223578.601,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223578.601,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223578.601,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223578.601,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223578.601,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223578.601,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.08355598896741867,,True,,
1779223578.736,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223578.736,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223578.736,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223578.736,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223578.736,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223578.736,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223578.885,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223578.885,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223578.885,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223578.885,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223578.885,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223578.885,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223579.016,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223579.016,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223579.016,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223579.016,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223579.016,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223579.016,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223579.164,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223579.164,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223579.164,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223579.164,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223579.164,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223579.164,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223579.309,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223579.309,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223579.309,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223579.309,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223579.309,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223579.309,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223579.454,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223579.454,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223579.454,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223579.454,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223579.454,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223579.454,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223579.593,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223579.593,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223579.593,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223579.593,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223579.593,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223579.593,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223579.738,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223579.738,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223579.738,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223579.738,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223579.738,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223579.738,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223579.881,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223579.881,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223579.881,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223579.881,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223579.881,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223579.881,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223580.023,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223580.023,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223580.023,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223580.023,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223580.023,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223580.023,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223580.161,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223580.161,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223580.161,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223580.161,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223580.161,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223580.161,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223580.303,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223580.303,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223580.303,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223580.303,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223580.303,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223580.303,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223580.448,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223580.448,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223580.448,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223580.448,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223580.448,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223580.448,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223580.589,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223580.589,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223580.589,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223580.589,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223580.589,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223580.589,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223580.736,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223580.736,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223580.736,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223580.736,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223580.736,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223580.736,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223580.88,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223580.88,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223580.88,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223580.88,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223580.88,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223580.88,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223581.021,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223581.021,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223581.021,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223581.021,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223581.021,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223581.021,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223581.159,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223581.159,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223581.159,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223581.159,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223581.159,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223581.159,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223581.303,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223581.303,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223581.303,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223581.303,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223581.303,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223581.303,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223581.444,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223581.444,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223581.444,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223581.444,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223581.444,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223581.444,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223581.589,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223581.589,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223581.589,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223581.589,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223581.589,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223581.589,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223581.732,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223581.732,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223581.732,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223581.732,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223581.732,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223581.732,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223581.875,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223581.875,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223581.875,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223581.875,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223581.875,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223581.875,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223582.019,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223582.019,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223582.019,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223582.019,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223582.019,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223582.019,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223582.161,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223582.161,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223582.161,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223582.161,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223582.161,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
1779223582.161,300,,C34377FE11F153C39C443797FB07660C,SiSoyJuanC,1,0,0,0,0,0,0,0,0,33,,0.01956234686076641,,True,,
1779223582.307,300,,C34377FE11F153C39C443797FB07660C,TDMZ223,1,0,0,0,0,0,0,0,0,33,,0.009755998849868774,,True,,
1779223582.307,300,,C34377FE11F153C39C443797FB07660C,YumenoAlps,1,0,0,0,0,0,0,0,0,33,,0.011555998586118221,,True,,
1779223582.307,300,,C34377FE11F153C39C443797FB07660C,Antenic,0,0,0,0,0,0,0,0,0,,,,,,,
1779223582.307,300,,C34377FE11F153C39C443797FB07660C,Bobrozz1019,0,0,0,0,0,0,0,0,0,,,,,,,
1779223582.307,300,,C34377FE11F153C39C443797FB07660C,MSUskools,0,0,0,0,0,0,0,0,0,,,,,,,
